timestamp,velocity_variance,pos_horiz_variance,pos_vert_variance,compass_variance,terrain_alt_variance,flags,airspeed_variance
1683558785.5035543,0.0067477175034582615,0.0067671602591872215,0.00926159881055355,0.004491010215133429,0.0,831,0.0
1683558786.5039055,0.006695117335766554,0.006767918821424246,0.003706173738464713,0.004582657478749752,0.0,831,0.0
1683558787.5035074,0.0066606816835701466,0.006747593637555838,0.00045957969268783927,0.004663942381739616,0.0,831,0.0
1683558788.5040226,0.006639955099672079,0.006716120056807995,0.0029721101745963097,0.004748272709548473,0.0,831,0.0
1683558789.5043247,0.0066064707934856415,0.006682612933218479,0.011982441879808903,0.004843991715461016,0.0,831,0.0
1683558790.5041583,0.006659677252173424,0.00664827274158597,0.02469179593026638,0.004946982953697443,0.0,831,0.0
1683558791.4994442,0.0070447917096316814,0.006631303578615189,0.0222084391862154,0.005037516821175814,0.0,831,0.0
1683558792.4995563,0.0075280568562448025,0.006642748601734638,0.013582143932580948,0.005138972774147987,0.0,831,0.0
1683558793.5003338,0.007825416512787342,0.006681219674646854,0.007794465869665146,0.005238099955022335,0.0,831,0.0
1683558794.5005038,0.007775396574288607,0.006701720412820578,0.014140945859253407,0.0053374283015728,0.0,831,0.0
1683558795.5000925,0.008404238149523735,0.0067305900156497955,0.0045885806903243065,0.005426889285445213,0.0,831,0.0
1683558796.5004792,0.008396090008318424,0.006772786844521761,0.018624482676386833,0.005502181127667427,0.0,831,0.0
1683558797.5014982,0.00907266978174448,0.006778445094823837,0.001344063552096486,0.005572604015469551,0.0,831,0.0
1683558798.4971795,0.009152817539870739,0.006759955082088709,0.009007686749100685,0.005637103691697121,0.0,831,0.0
1683558799.4995437,0.00924942921847105,0.006741753313690424,0.00889086164534092,0.005715240724384785,0.0,831,0.0
1683558800.5005605,0.009087691083550453,0.006728378590196371,0.012319199740886688,0.005797645077109337,0.0,831,0.0
1683558801.4969318,0.008509352803230286,0.006702627055346966,0.008012073114514351,0.00585425179451704,0.0,831,0.0
1683558802.497259,0.008230487816035748,0.006676247343420982,0.013117816299200058,0.005918224807828665,0.0,831,0.0
1683558803.4987228,0.008424569852650166,0.006647185888141394,0.005937907844781876,0.006005194969475269,0.0,831,0.0
1683558804.4951234,0.007861531339585781,0.006623820401728153,0.006802066694945097,0.006102326791733503,0.0,831,0.0
1683558805.4953196,0.007421397138386965,0.006628517061471939,0.011254283599555492,0.006186300422996283,0.0,831,0.0
1683558806.495794,0.007419816683977842,0.006650212686508894,0.010788796469569206,0.006262288894504309,0.0,831,0.0
1683558807.4968917,0.007352101616561413,0.006678012199699879,0.0038803175557404757,0.0063371071591973305,0.0,831,0.0
1683558808.4978433,0.007003661245107651,0.006718888413161039,0.0013411424588412046,0.006416441407054663,0.0,831,0.0
1683558809.492762,0.00679367920383811,0.00675168028101325,0.0030600144527852535,0.006488422863185406,0.0,831,0.0
1683558810.4922886,0.006696273572742939,0.006763110868632793,0.006462802644819021,0.0065351128578186035,0.0,831,0.0
1683558811.4925616,0.006694810464978218,0.0067545524798333645,0.0009229426505044103,0.00659980857744813,0.0,831,0.0
1683558812.492473,0.006695642601698637,0.0067544844932854176,0.008808698505163193,0.00667192880064249,0.0,831,0.0
1683558813.4940844,0.006722134537994862,0.006765901111066341,0.003762959036976099,0.00671700295060873,0.0,831,0.0
1683558814.4952219,0.00676078861579299,0.006784520577639341,0.004574303049594164,0.0067847901955246925,0.0,831,0.0
1683558815.4935565,0.00687619810923934,0.006792813073843718,0.009316417388617992,0.006852259393781424,0.0,831,0.0
1683558816.4911115,0.006857733242213726,0.0067995390854775906,5.7185603509424254e-05,0.006898842751979828,0.0,831,0.0
1683558817.4928555,0.007010299246758223,0.006805888377130032,0.011735563166439533,0.006932069547474384,0.0,831,0.0
1683558818.4931376,0.007005257532000542,0.0067980363965034485,0.001581688178703189,0.006979555822908878,0.0,831,0.0
1683558819.4892623,0.0071882521733641624,0.006775128189474344,0.005978169851005077,0.006982106249779463,0.0,831,0.0
1683558820.490641,0.007108429912477732,0.00673941383138299,0.009142672643065453,0.0070291925221681595,0.0,831,0.0
1683558821.4906583,0.007097913883626461,0.0067060040310025215,0.011151723563671112,0.007055045571178198,0.0,831,0.0
1683558822.4906983,0.006986528635025024,0.006685033906251192,0.01200205460190773,0.007102964445948601,0.0,831,0.0
1683558823.4906306,0.00706836674362421,0.006696157623082399,0.005695827305316925,0.00714732613414526,0.0,831,0.0
1683558824.4919064,0.00683981366455555,0.006707144435495138,0.0029991522897034883,0.007172006648033857,0.0,831,0.0
1683558825.492362,0.006860170513391495,0.006694940850138664,0.00029459092183969915,0.007208002265542746,0.0,831,0.0
1683558826.487148,0.006958410609513521,0.006668661255389452,0.012890729121863842,0.007262890227138996,0.0,831,0.0
1683558827.4887059,0.007005896419286728,0.006651483476161957,0.002663496881723404,0.007309797219932079,0.0,831,0.0
1683558828.4883697,0.007295028306543827,0.006645344663411379,0.006665430963039398,0.007363533601164818,0.0,831,0.0
1683558829.486751,0.0075293732807040215,0.006653643678873777,0.007639795076102018,0.007413850631564856,0.0,831,0.0
1683558830.4870522,0.007353140041232109,0.006657788995653391,0.0023710497189313173,0.007453367579728365,0.0,831,0.0
1683558831.4876382,0.007272080983966589,0.0066728717647492886,0.00977660994976759,0.007484018802642822,0.0,831,0.0
1683558832.4876678,0.007250071503221989,0.006699956487864256,0.016536280512809753,0.0075140949338674545,0.0,831,0.0
1683558833.4881916,0.00773219671100378,0.0067045059986412525,0.0043006050400435925,0.007549266330897808,0.0,831,0.0
1683558834.4883375,0.007524252403527498,0.006712584290653467,0.001196912955492735,0.007609992753714323,0.0,831,0.0
1683558835.488827,0.007582077290862799,0.006750087719410658,0.007687961682677269,0.007641003932803869,0.0,831,0.0
1683558836.4884531,0.0075002433732151985,0.006789069157093763,0.005261072888970375,0.0076863947324454784,0.0,831,0.0
