timestamp,omegaIx,omegaIy,omegaIz,accel_weight,renorm_val,error_rp,error_yaw
1683558796.5003192,-0.0031776728574186563,-0.00328300753608346,-0.0035113070625811815,0.0,0.0,0.002426080172881484,0.0010211097542196512
1683558797.5013623,-0.003162189619615674,-0.0032683766912668943,-0.003499761689454317,0.0,0.0,0.0024294585455209017,0.0010682743741199374
1683558798.4970136,-0.0031468106899410486,-0.003253915347158909,-0.0034881450701504946,0.0,0.0,0.0024426723830401897,0.0011439801892265677
1683558799.4993892,-0.0031314899679273367,-0.003239473793655634,-0.0034764413721859455,0.0,0.0,0.0024450672790408134,0.0011342990910634398
1683558800.5003912,-0.0031161904335021973,-0.0032252019736915827,-0.003464627545326948,0.0,0.0,0.0024109939113259315,0.0010633377823978662
1683558801.4966228,-0.0031010110396891832,-0.003211013972759247,-0.0034527480602264404,0.0,0.0,0.0023849711287766695,0.0010375886922702193
1683558802.497073,-0.003085948759689927,-0.003196738427504897,-0.003440811997279525,0.0,0.0,0.002399581018835306,0.0010657761013135314
1683558803.4985795,-0.0030710315331816673,-0.0031824589241296053,-0.003428815398365259,0.0,0.0,0.002397378673776984,0.0011543674627318978
1683558804.494939,-0.003056231187656522,-0.0031682956032454967,-0.003416714258491993,0.0,0.0,0.0024354862980544567,0.0012021532747894526
1683558805.4951532,-0.0030414119828492403,-0.0031540675554424524,-0.003404480405151844,0.0,0.0,0.002424964215606451,0.0011158946435898542
1683558806.4956253,-0.00302655971609056,-0.003139704931527376,-0.0033921387512236834,0.0,0.0,0.0023993635550141335,0.0010857372544705868
1683558807.4967465,-0.0030116711277514696,-0.0031253339257091284,-0.0033796760253608227,0.0,0.0,0.002395499497652054,0.0011240068124607205
1683558808.4976652,-0.002996656112372875,-0.003110913559794426,-0.0033670684788376093,0.0,0.0,0.0024090944789350033,0.0012024248717352748
1683558809.4926028,-0.00298155820928514,-0.003096499014645815,-0.0033543494064360857,0.0,0.0,0.0024281544610857964,0.0012644306989386678
1683558810.4920986,-0.0029664132744073868,-0.0030821235850453377,-0.003341534873470664,0.0,0.0,0.002426669467240572,0.001159626292064786
1683558811.492405,-0.002951344707980752,-0.003067641519010067,-0.00332866539247334,0.0,0.0,0.0023908622097223997,0.0011175634572282434
1683558812.4923038,-0.002936282427981496,-0.003053118474781513,-0.0033157120924443007,0.0,0.0,0.0023842619266361,0.0011397842317819595
1683558813.493938,-0.0029212310910224915,-0.0030385334976017475,-0.0033026812598109245,0.0,0.0,0.002389251720160246,0.0012018568813800812
1683558814.4950564,-0.0029062109533697367,-0.003023894038051367,-0.0032895603217184544,0.0,0.0,0.0024091426748782396,0.0013020846527069807
1683558815.4933887,-0.002891227835789323,-0.0030092087108641863,-0.003276349510997534,0.0,0.0,0.0024325763806700706,0.0012248377315700054
1683558816.4909317,-0.0028761690482497215,-0.00299453129991889,-0.0032630630303174257,0.0,0.0,0.0024021139834076166,0.0011489363387227058
1683558817.492707,-0.002861007582396269,-0.0029800336342304945,-0.0032496864441782236,0.0,0.0,0.002363372128456831,0.0011448252480477095
1683558818.4929466,-0.002845895942300558,-0.002965570893138647,-0.0032362635247409344,0.0,0.0,0.0023883504327386618,0.0011922529665753245
1683558819.489058,-0.002830869983881712,-0.0029511216562241316,-0.003222840838134289,0.0,0.0,0.0024000825360417366,0.0012289902660995722
1683558820.4904475,-0.002816012827679515,-0.0029366808012127876,-0.0032094160560518503,0.0,0.0,0.002412971807643771,0.001169474795460701
1683558821.4905126,-0.00280131958425045,-0.0029221479780972004,-0.003195983124896884,0.0,0.0,0.0023906005080789328,0.001078454777598381
1683558822.4905205,-0.0027867862954735756,-0.0029076321516186,-0.0031825306359678507,0.0,0.0,0.0023541925475001335,0.0010820238385349512
1683558823.4904838,-0.002772267907857895,-0.0028929386753588915,-0.0031690201722085476,0.0,0.0,0.0023689414374530315,0.0011332172434777021
1683558824.491726,-0.0027577488217502832,-0.002878123428672552,-0.0031554633751511574,0.0,0.0,0.0023751305416226387,0.0012003369629383087
