timestamp,lat,lon,terrain_height,current_height,spacing,pending,loaded
1683558436.8117228,-353632621,1491652375,0.0,0.0,0,504,0
1683558437.8148863,-353632621,1491652375,0.0,0.0,0,504,0
1683558438.8145673,-353632621,1491652375,0.0,0.0,0,504,0
1683558439.815007,-353632622,1491652375,0.0,0.0,0,504,0
1683558440.8145585,-353632622,1491652375,0.0,0.0,0,504,0
1683558441.8100638,-353632622,1491652376,0.0,0.0,0,504,0
1683558442.8106468,-353632622,1491652376,0.0,0.0,0,504,0
1683558443.812167,-353632622,1491652376,0.0,0.0,0,504,0
1683558444.8121095,-353632622,1491652376,0.0,0.0,0,504,0
1683558445.8122559,-353632622,1491652376,0.0,0.0,0,504,0
1683558446.8126795,-353632622,1491652376,0.0,0.0,0,504,0
1683558447.8088865,-353632622,1491652376,0.0,0.0,0,504,0
1683558448.8074658,-353632622,1491652376,0.0,0.0,0,504,0
1683558449.8080032,-353632622,1491652376,0.0,0.0,0,504,0
1683558450.8075924,-353632622,1491652376,0.0,0.0,0,504,0
1683558451.8102612,-353632622,1491652376,0.0,0.0,0,504,0
1683558452.8097396,-353632622,1491652376,0.0,0.0,0,504,0
1683558453.8058243,-353632622,1491652376,0.0,0.0,0,504,0
1683558454.8056924,-353632622,1491652376,0.0,0.0,0,504,0
1683558455.8066633,-353632622,1491652376,0.0,0.0,0,504,0
1683558456.8061633,-353632622,1491652376,0.0,0.0,0,504,0
1683558457.806673,-353632622,1491652376,0.0,0.0,0,504,0
1683558458.806494,-353632622,1491652376,0.0,0.0,0,504,0
1683558459.807474,-353632622,1491652376,0.0,0.0,0,504,0
1683558460.8069327,-353632622,1491652376,0.0,0.0,0,504,0
1683558461.8068478,-353632622,1491652376,0.0,0.0,0,504,0
1683558462.8062057,-353632622,1491652376,0.0,0.0,0,504,0
1683558463.8067768,-353632622,1491652376,0.0,0.0,0,504,0
1683558464.8064718,-353632622,1491652376,0.0,0.0,0,504,0
1683558465.8067558,-353632622,1491652376,0.0,0.0,0,504,0
1683558466.806292,-353632622,1491652376,0.0,0.0,0,504,0
1683558467.803165,-353632622,1491652376,0.0,0.0,0,504,0
1683558468.8029146,-353632622,1491652376,0.0,0.0,0,504,0
1683558469.803296,-353632622,1491652376,0.0,0.0,0,504,0
1683558470.8027916,-353632622,1491652376,0.0,0.0,0,504,0
1683558471.8045912,-353632622,1491652376,0.0,0.0,0,504,0
1683558472.8042946,-353632622,1491652376,0.0,0.0,0,504,0
1683558473.8007748,-353632622,1491652376,0.0,0.0,0,504,0
1683558474.800208,-353632622,1491652376,0.0,0.0,0,504,0
1683558475.8019638,-353632622,1491652376,0.0,0.0,0,504,0
1683558476.8017085,-353632622,1491652376,0.0,0.0,0,504,0
1683558477.802537,-353632622,1491652376,0.0,0.0,0,504,0
1683558478.802356,-353632622,1491652376,0.0,0.0,0,504,0
1683558479.798421,-353632622,1491652376,0.0,0.0,0,504,0
1683558480.7981157,-353632622,1491652376,0.0,0.0,0,504,0
1683558481.7980294,-353632622,1491652376,0.0,0.0,0,504,0
1683558482.797477,-353632622,1491652376,0.0,0.0,0,504,0
1683558483.8000765,-353632622,1491652376,0.0,0.0,0,504,0
1683558484.7997413,-353632622,1491652376,0.0,0.0,0,504,0
1683558485.800098,-353632622,1491652376,0.0,0.0,0,504,0
1683558486.7996185,-353632622,1491652376,0.0,0.0,0,504,0
1683558487.7945676,-353632622,1491652376,0.0,0.0,0,504,0
1683558488.7941782,-353632622,1491652376,0.0,0.0,0,504,0
1683558489.7949982,-353632622,1491652376,0.0,0.0,0,504,0
1683558490.7947814,-353632622,1491652376,0.0,0.0,0,504,0
1683558491.7958822,-353632622,1491652376,0.0,0.0,0,504,0
1683558492.795626,-353632622,1491652376,0.0,0.0,0,504,0
1683558493.7961693,-353632622,1491652376,0.0,0.0,0,504,0
1683558494.7956505,-353632622,1491652376,0.0,0.0,0,504,0
1683558495.796089,-353632622,1491652376,0.0,0.0,0,504,0
1683558496.795711,-353632622,1491652376,0.0,0.0,0,504,0
1683558497.7960246,-353632622,1491652376,0.0,0.0,0,504,0
1683558498.795623,-353632622,1491652376,0.0,0.0,0,504,0
1683558499.7936475,-353632622,1491652376,0.0,0.0,0,504,0
1683558500.7936456,-353632622,1491652376,0.0,0.0,0,504,0
1683558501.7947407,-353632622,1491652376,0.0,0.0,0,504,0
1683558502.7942667,-353632622,1491652376,0.0,0.0,0,504,0
1683558503.7897787,-353632622,1491652376,0.0,0.0,0,504,0
1683558504.788582,-353632622,1491652376,0.0,0.0,0,504,0
1683558505.7892363,-353632622,1491652376,0.0,0.0,0,504,0
1683558506.788818,-353632622,1491652376,0.0,0.0,0,504,0
1683558507.7914894,-353632622,1491652376,0.0,0.0,0,504,0
1683558508.7908351,-353632622,1491652376,0.0,0.0,0,504,0
1683558509.7913198,-353632622,1491652376,0.0,0.0,0,504,0
1683558510.7910323,-353632622,1491652376,0.0,0.0,0,504,0
1683558511.7863913,-353632622,1491652376,0.0,0.0,0,504,0
1683558512.7861567,-353632622,1491652376,0.0,0.0,0,504,0
1683558513.7864487,-353632622,1491652376,0.0,0.0,0,504,0
1683558514.7861884,-353632622,1491652376,0.0,0.0,0,504,0
1683558515.787361,-353632622,1491652376,0.0,0.0,0,504,0
1683558516.7870414,-353632622,1491652376,0.0,0.0,0,504,0
1683558517.7873719,-353632622,1491652376,0.0,0.0,0,504,0
1683558518.7869136,-353632622,1491652376,0.0,0.0,0,504,0
1683558519.7874727,-353632622,1491652376,0.0,0.0,0,504,0
1683558520.787016,-353632622,1491652376,0.0,0.0,0,504,0
1683558521.7881377,-353632622,1491652376,0.0,0.0,0,504,0
1683558522.7878373,-353632622,1491652376,0.0,0.0,0,504,0
1683558523.7839446,-353632622,1491652376,0.0,0.0,0,504,0
1683558524.783605,-353632622,1491652376,0.0,0.0,0,504,0
1683558525.784835,-353632622,1491652376,0.0,0.0,0,504,0
1683558526.7845185,-353632622,1491652376,0.0,0.0,0,504,0
1683558527.7847223,-353632622,1491652376,0.0,0.0,0,504,0
1683558528.7851017,-353632622,1491652376,0.0,0.0,0,504,0
1683558529.7804878,-353632622,1491652376,0.0,0.0,0,504,0
1683558530.7801716,-353632622,1491652376,0.0,0.0,0,504,0
1683558531.7818947,-353632622,1491652376,0.0,0.0,0,504,0
1683558532.7815657,-353632622,1491652376,0.0,0.0,0,504,0
1683558533.7821968,-353632622,1491652376,0.0,0.0,0,504,0
1683558534.7816105,-353632622,1491652376,0.0,0.0,0,504,0
1683558535.7812445,-353632622,1491652376,0.0,0.0,0,504,0
1683558536.78083,-353632622,1491652376,0.0,0.0,0,504,0
1683558537.7820988,-353632622,1491652376,0.0,0.0,0,504,0
1683558538.7815998,-353632622,1491652376,0.0,0.0,0,504,0
1683558539.7771635,-353632622,1491652376,0.0,0.0,0,504,0
1683558540.7768478,-353632622,1491652376,0.0,0.0,0,504,0
1683558541.7777,-353632622,1491652376,0.0,0.0,0,504,0
1683558542.7774734,-353632622,1491652376,0.0,0.0,0,504,0
1683558543.779458,-353632622,1491652376,0.0,0.0,0,504,0
1683558544.778936,-353632622,1491652376,0.0,0.0,0,504,0
1683558545.7801633,-353632622,1491652376,0.0,0.0,0,504,0
1683558546.7797143,-353632622,1491652376,0.0,0.0,0,504,0
1683558547.7758226,-353632622,1491652376,0.0,0.0,0,504,0
1683558548.7755399,-353632622,1491652376,0.0,0.0,0,504,0
1683558549.7766185,-353632622,1491652376,0.0,0.0,0,504,0
1683558550.7761588,-353632622,1491652376,0.0,0.0,0,504,0
1683558551.777481,-353632622,1491652376,0.0,0.0,0,504,0
1683558552.777018,-353632622,1491652376,0.0,0.0,0,504,0
1683558553.7731059,-353632622,1491652376,0.0,0.0,0,504,0
1683558554.7726579,-353632622,1491652376,0.0,0.0,0,504,0
1683558555.773656,-353632622,1491652376,0.0,0.0,0,504,0
1683558556.773583,-353632622,1491652376,0.0,0.0,0,504,0
1683558557.7738597,-353632622,1491652376,0.0,0.0,0,504,0
1683558558.7735558,-353632622,1491652376,0.0,0.0,0,504,0
1683558559.7746885,-353632622,1491652376,0.0,0.0,0,504,0
1683558560.774056,-353632622,1491652376,0.0,0.0,0,504,0
1683558561.7702382,-353632622,1491652376,0.0,0.0,0,504,0
1683558562.769799,-353632622,1491652376,0.0,0.0,0,504,0
1683558563.77255,-353632622,1491652376,0.0,0.0,0,504,0
1683558564.7720904,-353632622,1491652376,0.0,0.0,0,504,0
1683558565.7731597,-353632622,1491652376,0.0,0.0,0,504,0
1683558566.767986,-353632622,1491652376,0.0,0.0,0,504,0
1683558567.7683887,-353632622,1491652376,0.0,0.0,0,504,0
1683558568.7680798,-353632622,1491652376,0.0,0.0,0,504,0
1683558569.7683973,-353632622,1491652376,0.0,0.0,0,504,0
1683558570.7679815,-353632622,1491652376,0.0,0.0,0,504,0
1683558571.770689,-353632622,1491652376,0.0,0.0,0,504,0
1683558572.770394,-353632622,1491652376,0.0,0.0,0,504,0
1683558573.7658486,-353632622,1491652376,0.0,0.0,0,504,0
1683558574.7653222,-353632622,1491652376,0.0,0.0,0,504,0
1683558575.7657597,-353632622,1491652376,0.0,0.0,0,504,0
1683558576.7654223,-353632622,1491652376,0.0,0.0,0,504,0
1683558577.76655,-353632622,1491652376,0.0,0.0,0,504,0
1683558578.766244,-353632622,1491652376,0.0,0.0,0,504,0
1683558579.767758,-353632622,1491652376,0.0,0.0,0,504,0
1683558580.7675793,-353632622,1491652376,0.0,0.0,0,504,0
1683558581.7678382,-353632622,1491652376,0.0,0.0,0,504,0
1683558582.7674963,-353632622,1491652376,0.0,0.0,0,504,0
1683558583.7638068,-353632622,1491652376,0.0,0.0,0,504,0
1683558584.761816,-353632622,1491652376,0.0,0.0,0,504,0
1683558585.763032,-353632622,1491652376,0.0,0.0,0,504,0
1683558586.764181,-353632622,1491652376,0.0,0.0,0,504,0
