timestamp,time_usec,lat,lon,alt,eph,epv,vel,cog,fix_type,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw
1683558447.8086736,1844226000,-353632621,1491652374,584380,121,200,0,10677,6,10,584380,300,300,40,0,0
1683558448.8072884,1845226000,-353632621,1491652374,584380,121,200,0,20546,6,10,584380,300,300,40,0,0
1683558449.807771,1846226000,-353632621,1491652374,584380,121,200,0,23758,6,10,584380,300,300,40,0,0
1683558450.8074026,1847226000,-353632621,1491652374,584380,121,200,0,12617,6,10,584380,300,300,40,0,0
1683558451.8100915,1848226000,-353632621,1491652374,584380,121,200,0,1349,6,10,584380,300,300,40,0,0
1683558452.8095384,1849226000,-353632621,1491652374,584380,121,200,0,15916,6,10,584380,300,300,40,0,0
1683558453.8056371,1850226000,-353632621,1491652374,584380,121,200,0,22497,6,10,584380,300,300,40,0,0
1683558454.8054786,1851226000,-353632621,1491652374,584380,121,200,0,4347,6,10,584380,300,300,40,0,0
1683558455.8064635,1852226000,-353632621,1491652374,584380,121,200,0,1072,6,10,584380,300,300,40,0,0
1683558456.8059878,1853226000,-353632621,1491652374,584380,121,200,0,26253,6,10,584380,300,300,40,0,0
1683558457.8064606,1854226000,-353632621,1491652374,584380,121,200,0,21681,6,10,584380,300,300,40,0,0
1683558458.8063052,1855226000,-353632621,1491652374,584380,121,200,0,10859,6,10,584380,300,300,40,0,0
1683558459.8072565,1856226000,-353632621,1491652374,584380,121,200,0,21063,6,10,584380,300,300,40,0,0
1683558460.8067424,1857226000,-353632621,1491652374,584380,121,200,0,30658,6,10,584380,300,300,40,0,0
1683558461.8066401,1858226000,-353632621,1491652374,584380,121,200,0,1788,6,10,584380,300,300,40,0,0
1683558462.8060431,1859226000,-353632621,1491652374,584380,121,200,0,18059,6,10,584380,300,300,40,0,0
1683558463.806548,1860226000,-353632621,1491652374,584380,121,200,0,22992,6,10,584380,300,300,40,0,0
1683558464.8062696,1861226000,-353632621,1491652374,584380,121,200,0,4227,6,10,584380,300,300,40,0,0
1683558465.8065631,1862226000,-353632621,1491652374,584380,121,200,0,5263,6,10,584380,300,300,40,0,0
1683558466.8061259,1863226000,-353632621,1491652374,584380,121,200,0,21313,6,10,584380,300,300,40,0,0
1683558467.8029847,1864226000,-353632621,1491652374,584380,121,200,0,13835,6,10,584380,300,300,40,0,0
1683558468.8027372,1865226000,-353632621,1491652374,584380,121,200,0,29291,6,10,584380,300,300,40,0,0
1683558469.803123,1866226000,-353632621,1491652374,584380,121,200,0,24925,6,10,584380,300,300,40,0,0
1683558470.8026388,1867226000,-353632621,1491652374,584380,121,200,0,25391,6,10,584380,300,300,40,0,0
1683558471.8044333,1868226000,-353632621,1491652374,584380,121,200,0,15691,6,10,584380,300,300,40,0,0
1683558472.8041306,1869226000,-353632621,1491652374,584380,121,200,0,31149,6,10,584380,300,300,40,0,0
1683558473.8005831,1870226000,-353632621,1491652374,584380,121,200,0,23118,6,10,584380,300,300,40,0,0
1683558474.800023,1871226000,-353632621,1491652374,584380,121,200,0,22131,6,10,584380,300,300,40,0,0
1683558475.8017893,1872226000,-353632621,1491652374,584380,121,200,0,20305,6,10,584380,300,300,40,0,0
1683558476.8015063,1873226000,-353632621,1491652374,584380,121,200,0,7920,6,10,584380,300,300,40,0,0
1683558477.8023803,1874226000,-353632621,1491652374,584380,121,200,0,9961,6,10,584380,300,300,40,0,0
1683558478.8021746,1875226000,-353632621,1491652374,584380,121,200,0,22919,6,10,584380,300,300,40,0,0
1683558479.798263,1876226000,-353632621,1491652374,584380,121,200,0,35701,6,10,584380,300,300,40,0,0
1683558480.7979586,1877226000,-353632621,1491652374,584380,121,200,0,14117,6,10,584380,300,300,40,0,0
1683558481.7978299,1878226000,-353632621,1491652374,584380,121,200,0,33621,6,10,584380,300,300,40,0,0
1683558482.7972946,1879226000,-353632621,1491652374,584380,121,200,0,19008,6,10,584380,300,300,40,0,0
1683558483.7998316,1880226000,-353632621,1491652374,584380,121,200,0,2734,6,10,584380,300,300,40,0,0
1683558484.7995667,1881226000,-353632621,1491652374,584380,121,200,0,14615,6,10,584380,300,300,40,0,0
1683558485.7998893,1882226000,-353632621,1491652374,584380,121,200,0,28494,6,10,584380,300,300,40,0,0
1683558486.7994668,1883226000,-353632621,1491652374,584380,121,200,0,14876,6,10,584380,300,300,40,0,0
1683558487.7943778,1884226000,-353632621,1491652374,584380,121,200,0,12351,6,10,584380,300,300,40,0,0
1683558488.7939856,1885226000,-353632621,1491652374,584380,121,200,0,19934,6,10,584380,300,300,40,0,0
1683558489.7948067,1886226000,-353632621,1491652374,584380,121,200,0,5356,6,10,584380,300,300,40,0,0
1683558490.794612,1887226000,-353632621,1491652374,584380,121,200,0,16528,6,10,584380,300,300,40,0,0
1683558491.7956731,1888226000,-353632621,1491652374,584380,121,200,0,5064,6,10,584380,300,300,40,0,0
1683558492.7954288,1889226000,-353632621,1491652374,584380,121,200,0,12073,6,10,584380,300,300,40,0,0
1683558493.7959769,1890226000,-353632621,1491652374,584380,121,200,0,35946,6,10,584380,300,300,40,0,0
1683558494.795462,1891226000,-353632621,1491652374,584380,121,200,0,33410,6,10,584380,300,300,40,0,0
1683558495.7958915,1892226000,-353632621,1491652374,584380,121,200,0,30400,6,10,584380,300,300,40,0,0
1683558496.7954664,1893226000,-353632621,1491652374,584380,121,200,0,32449,6,10,584380,300,300,40,0,0
1683558497.7958617,1894226000,-353632621,1491652374,584380,121,200,0,25926,6,10,584380,300,300,40,0,0
1683558498.7954364,1895226000,-353632621,1491652374,584380,121,200,0,30943,6,10,584380,300,300,40,0,0
1683558499.7933402,1896226000,-353632621,1491652374,584380,121,200,0,14708,6,10,584380,300,300,40,0,0
1683558500.7934637,1897226000,-353632621,1491652374,584380,121,200,0,12357,6,10,584380,300,300,40,0,0
1683558501.7945595,1898226000,-353632621,1491652374,584380,121,200,0,5478,6,10,584380,300,300,40,0,0
1683558502.7940903,1899226000,-353632621,1491652374,584380,121,200,0,34077,6,10,584380,300,300,40,0,0
1683558503.7896168,1900226000,-353632621,1491652374,584380,121,200,0,2642,6,10,584380,300,300,40,0,0
1683558504.7884202,1901226000,-353632621,1491652374,584380,121,200,0,24101,6,10,584380,300,300,40,0,0
1683558505.789065,1902226000,-353632621,1491652374,584380,121,200,0,15073,6,10,584380,300,300,40,0,0
1683558506.7886322,1903226000,-353632621,1491652374,584380,121,200,0,34017,6,10,584380,300,300,40,0,0
1683558507.7912836,1904226000,-353632621,1491652374,584380,121,200,0,23212,6,10,584380,300,300,40,0,0
1683558508.7906446,1905226000,-353632621,1491652374,584380,121,200,0,9623,6,10,584380,300,300,40,0,0
1683558509.7911253,1906226000,-353632621,1491652374,584380,121,200,0,11004,6,10,584380,300,300,40,0,0
1683558510.790842,1907226000,-353632621,1491652374,584380,121,200,0,23442,6,10,584380,300,300,40,0,0
1683558511.7861927,1908226000,-353632621,1491652374,584380,121,200,0,34892,6,10,584380,300,300,40,0,0
1683558512.7859929,1909226000,-353632621,1491652374,584380,121,200,0,21100,6,10,584380,300,300,40,0,0
1683558513.7862604,1910226000,-353632621,1491652374,584380,121,200,0,16092,6,10,584380,300,300,40,0,0
1683558514.786025,1911226000,-353632621,1491652374,584380,121,200,0,2230,6,10,584380,300,300,40,0,0
1683558515.7871938,1912226000,-353632621,1491652374,584380,121,200,0,34074,6,10,584380,300,300,40,0,0
1683558516.7868793,1913226000,-353632621,1491652374,584380,121,200,0,9369,6,10,584380,300,300,40,0,0
1683558517.7871737,1914226000,-353632621,1491652374,584380,121,200,0,18608,6,10,584380,300,300,40,0,0
1683558518.786728,1915226000,-353632621,1491652374,584380,121,200,0,2153,6,10,584380,300,300,40,0,0
1683558519.7872634,1916226000,-353632621,1491652374,584380,121,200,0,17442,6,10,584380,300,300,40,0,0
1683558520.7868233,1917226000,-353632621,1491652374,584380,121,200,0,22026,6,10,584380,300,300,40,0,0
1683558521.7879376,1918226000,-353632621,1491652374,584380,121,200,0,14221,6,10,584380,300,300,40,0,0
1683558522.7876365,1919226000,-353632621,1491652374,584380,121,200,0,8798,6,10,584380,300,300,40,0,0
1683558523.7837584,1920226000,-353632621,1491652374,584380,121,200,0,31148,6,10,584380,300,300,40,0,0
1683558524.783418,1921226000,-353632621,1491652374,584380,121,200,0,8087,6,10,584380,300,300,40,0,0
1683558525.7846096,1922226000,-353632621,1491652374,584380,121,200,0,26486,6,10,584380,300,300,40,0,0
1683558526.7843301,1923226000,-353632621,1491652374,584380,121,200,0,31314,6,10,584380,300,300,40,0,0
1683558527.7845333,1924226000,-353632621,1491652374,584380,121,200,0,29041,6,10,584380,300,300,40,0,0
1683558528.7849095,1925226000,-353632621,1491652374,584380,121,200,0,13398,6,10,584380,300,300,40,0,0
1683558529.780288,1926226000,-353632621,1491652374,584380,121,200,0,27070,6,10,584380,300,300,40,0,0
1683558530.7799575,1927226000,-353632621,1491652374,584380,121,200,0,29186,6,10,584380,300,300,40,0,0
1683558531.7817,1928226000,-353632621,1491652374,584380,121,200,0,17117,6,10,584380,300,300,40,0,0
1683558532.7813742,1929226000,-353632621,1491652374,584380,121,200,0,10599,6,10,584380,300,300,40,0,0
1683558533.7820075,1930226000,-353632621,1491652374,584380,121,200,0,23607,6,10,584380,300,300,40,0,0
1683558534.781423,1931226000,-353632621,1491652374,584380,121,200,0,21648,6,10,584380,300,300,40,0,0
1683558535.7810547,1932226000,-353632621,1491652374,584380,121,200,0,29792,6,10,584380,300,300,40,0,0
1683558536.7806447,1933226000,-353632621,1491652374,584380,121,200,0,34489,6,10,584380,300,300,40,0,0
1683558537.7819295,1934226000,-353632621,1491652374,584380,121,200,0,22451,6,10,584380,300,300,40,0,0
1683558538.7814283,1935226000,-353632621,1491652374,584380,121,200,0,4502,6,10,584380,300,300,40,0,0
1683558539.776962,1936226000,-353632621,1491652374,584380,121,200,0,35915,6,10,584380,300,300,40,0,0
1683558540.7765772,1937226000,-353632621,1491652374,584380,121,200,0,8950,6,10,584380,300,300,40,0,0
1683558541.777532,1938226000,-353632621,1491652374,584380,121,200,0,22830,6,10,584380,300,300,40,0,0
1683558542.7773075,1939226000,-353632621,1491652374,584380,121,200,0,27995,6,10,584380,300,300,40,0,0
1683558543.779286,1940226000,-353632621,1491652374,584380,121,200,0,15479,6,10,584380,300,300,40,0,0
1683558544.778767,1941226000,-353632621,1491652374,584380,121,200,0,28582,6,10,584380,300,300,40,0,0
1683558545.779966,1942226000,-353632621,1491652374,584380,121,200,0,8265,6,10,584380,300,300,40,0,0
1683558546.779524,1943226000,-353632621,1491652374,584380,121,200,0,22943,6,10,584380,300,300,40,0,0
1683558547.7755857,1944226000,-353632621,1491652374,584380,121,200,0,23943,6,10,584380,300,300,40,0,0
1683558548.7753441,1945226000,-353632621,1491652374,584380,121,200,0,30562,6,10,584380,300,300,40,0,0
1683558549.7764251,1946226000,-353632621,1491652374,584380,121,200,0,27575,6,10,584380,300,300,40,0,0
1683558550.7759311,1947226000,-353632621,1491652374,584380,121,200,0,9661,6,10,584380,300,300,40,0,0
1683558551.7772431,1948226000,-353632621,1491652374,584380,121,200,0,2220,6,10,584380,300,300,40,0,0
1683558552.776826,1949226000,-353632621,1491652374,584380,121,200,0,6792,6,10,584380,300,300,40,0,0
1683558553.7729108,1950226000,-353632621,1491652374,584380,121,200,0,9758,6,10,584380,300,300,40,0,0
1683558554.7724824,1951226000,-353632621,1491652374,584380,121,200,0,31921,6,10,584380,300,300,40,0,0
1683558555.7734807,1952226000,-353632621,1491652374,584380,121,200,0,21865,6,10,584380,300,300,40,0,0
1683558556.7733793,1953226000,-353632621,1491652374,584380,121,200,0,34012,6,10,584380,300,300,40,0,0
1683558557.7736328,1954226000,-353632621,1491652374,584380,121,200,0,26764,6,10,584380,300,300,40,0,0
1683558558.773358,1955226000,-353632621,1491652374,584380,121,200,0,25868,6,10,584380,300,300,40,0,0
1683558559.774437,1956226000,-353632621,1491652374,584380,121,200,0,16033,6,10,584380,300,300,40,0,0
1683558560.7738802,1957226000,-353632621,1491652374,584380,121,200,0,1128,6,10,584380,300,300,40,0,0
1683558561.7700381,1958226000,-353632621,1491652374,584380,121,200,0,8539,6,10,584380,300,300,40,0,0
1683558562.7696261,1959226000,-353632621,1491652374,584380,121,200,0,18952,6,10,584380,300,300,40,0,0
1683558563.7723832,1960226000,-353632621,1491652374,584380,121,200,0,2016,6,10,584380,300,300,40,0,0
1683558564.7718818,1961226000,-353632621,1491652374,584380,121,200,0,5529,6,10,584380,300,300,40,0,0
1683558565.7729912,1962226000,-353632621,1491652374,584380,121,200,0,11096,6,10,584380,300,300,40,0,0
1683558566.767798,1963226000,-353632621,1491652374,584380,121,200,0,13306,6,10,584380,300,300,40,0,0
1683558567.7681956,1964226000,-353632621,1491652374,584380,121,200,0,29785,6,10,584380,300,300,40,0,0
1683558568.7678607,1965226000,-353632621,1491652374,584380,121,200,0,35282,6,10,584380,300,300,40,0,0
1683558569.7682283,1966226000,-353632621,1491652374,584380,121,200,0,35251,6,10,584380,300,300,40,0,0
1683558570.7678146,1967226000,-353632621,1491652374,584380,121,200,0,11857,6,10,584380,300,300,40,0,0
