timestamp,time_boot_ms,chan1_raw,chan2_raw,chan3_raw,chan4_raw,chan5_raw,chan6_raw,chan7_raw,chan8_raw,chan9_raw,chan10_raw,chan11_raw,chan12_raw,chan13_raw,chan14_raw,chan15_raw,chan16_raw,chan17_raw,chan18_raw,chancount,rssi
1683558236.8830342,1633442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558237.877458,1634442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558238.8771245,1635442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558239.8784537,1636442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558240.8780541,1637442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558241.8793013,1638442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558242.8803594,1639442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558243.8756447,1640442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558244.8753147,1641442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558245.8764212,1642442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558246.8762167,1643442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558247.878756,1644442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558248.8782878,1645442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558249.873611,1646442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558250.8746521,1647442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558251.875951,1648442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558252.8757522,1649442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558253.8766193,1650442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558254.876329,1651442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558255.8715994,1652442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558256.8713932,1653442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558257.8738194,1654442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558258.8749306,1655442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558259.8753333,1656442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558260.8749228,1657442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558261.871845,1658442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558262.8715086,1659442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558263.8726308,1660442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558264.872173,1661442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558265.8733428,1662442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558266.868743,1663442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558267.8692088,1664442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558268.8687592,1665442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558269.8699892,1666442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558270.86957,1667442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558271.8706117,1668442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558272.8710222,1669442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558273.8670242,1670442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558274.8675947,1671442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558275.868597,1672442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558276.8681824,1673442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558277.8686168,1674442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558278.8683276,1675442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558279.863622,1676442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558280.8634465,1677442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558281.863757,1678442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558282.8648906,1679442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558283.8667412,1680442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558284.8663206,1681442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558285.8624122,1682442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558286.8621585,1683442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558287.8632126,1684442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558288.8628738,1685442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558289.8640883,1686442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558290.8650863,1687442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558291.8604543,1688442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558292.8600025,1689442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558293.860559,1690442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558294.8602905,1691442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558295.8611643,1692442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558296.860841,1693442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558297.8620749,1694442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558298.8624387,1695442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558299.8620532,1696442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558300.8617437,1697442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558301.857124,1698442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558302.856786,1699442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558303.8593674,1700442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558304.859011,1701442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558305.8601007,1702442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558306.855656,1703442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558307.8559034,1704442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558308.8555868,1705442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558309.8551347,1706442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558310.8547688,1707442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558311.8566256,1708442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558312.856285,1709442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558313.8567321,1710442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558314.852845,1711442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558315.8544703,1712442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558316.854205,1713442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558317.854639,1714442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558318.8550494,1715442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558319.8504763,1716442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558320.8500626,1717442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558321.8525026,1718442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558322.8538234,1719442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558323.8497782,1720442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558324.8494077,1721442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558325.851814,1722442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558326.8513982,1723442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558327.8525665,1724442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558328.852193,1725442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558329.847005,1726442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558330.8480122,1727442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558331.8485887,1728442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558332.8481286,1729442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558333.848552,1730442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558334.848182,1731442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558335.8485668,1732442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558336.8482368,1733442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558337.8492734,1734442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558338.8461072,1735442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558339.846435,1736442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558340.8460581,1737442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558341.8473072,1738442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558342.846892,1739442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558343.8472009,1740442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558344.846839,1741442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558345.8422098,1742442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558346.8428702,1743442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558347.8439958,1744442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558348.8428557,1745442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558349.8445826,1746442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558350.844286,1747442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558351.8445785,1748442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558352.8441749,1749442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558353.8404958,1750442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558354.8406591,1751442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558355.8412626,1752442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558356.8407176,1753442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558357.8412066,1754442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558358.8407974,1755442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558359.8419807,1756442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558360.841654,1757442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558361.8362572,1758442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558362.837421,1759442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558363.837683,1760442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558364.8371952,1761442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558365.8376825,1762442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558366.8374686,1763442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558367.8392675,1764442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558368.838905,1765442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558369.8352118,1766442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558370.8368042,1767442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558371.8372998,1768442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558372.8368347,1769442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558373.8322425,1770442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558374.831904,1771442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558375.8329668,1772442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558376.8326733,1773442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558377.8347564,1774442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558378.8355458,1775442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558379.8352354,1776442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558380.8349245,1777442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558381.8296251,1778442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558382.829255,1779442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558383.8296735,1780442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558384.8292701,1781442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558385.830399,1782442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558386.8314822,1783442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558387.832645,1784442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558388.8321939,1785442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558389.8276427,1786442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558390.8276858,1787442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558391.8270245,1788442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558392.8266718,1789442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558393.827036,1790442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558394.8283896,1791442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558395.8300674,1792442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558396.8296442,1793442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558397.8259332,1794442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558398.8254883,1795442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558399.825773,1796442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558400.8254323,1797442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558401.8259187,1798442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558402.8276095,1799442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558403.8229623,1800442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558404.8227196,1801442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558405.8230474,1802442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558406.823424,1803442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558407.8245492,1804442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558408.8242252,1805442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558409.821167,1806442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558410.8216882,1807442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558411.822022,1808442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558412.8217354,1809442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558413.8224475,1810442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558414.822197,1811442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558415.822833,1812442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558416.8223975,1813442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558417.8191588,1814442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558418.8196137,1815442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558419.8197908,1816442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558420.8187745,1817442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558421.818588,1818442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558422.8180177,1819442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558423.8194149,1820442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558424.819057,1821442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558425.8200028,1822442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558426.8196647,1823442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558427.814372,1824442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558428.8140495,1825442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558429.8150008,1826442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558430.8147337,1827442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558431.8157647,1828442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558432.8154747,1829442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558433.816625,1830442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558434.8168025,1831442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558435.8116539,1832442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558436.811331,1833442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558437.8144653,1834442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558438.8141632,1835442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558439.8146224,1836442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558440.81422,1837442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558441.8096738,1838442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558442.8101246,1839442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558443.8117192,1840442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558444.8116913,1841442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558445.8118348,1842442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558446.812248,1843442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558447.8084624,1844442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558448.8071375,1845442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558449.8075938,1846442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558450.8072128,1847442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558451.8099208,1848442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558452.8093646,1849442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558453.8054323,1850442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558454.805251,1851442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558455.8062055,1852442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558456.8058107,1853442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558457.8063052,1854442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558458.806115,1855442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558459.8070111,1856442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558460.8065426,1857442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558461.8064504,1858442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558462.8058643,1859442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
1683558463.806352,1860442,1500,1500,1000,1500,1800,1000,1000,1800,0,0,0,0,0,0,0,0,0,0,16,255
