timestamp,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
1683558369.8352482,1766442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558370.8368387,1767442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558371.8373508,1768442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558372.8368661,1769442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558373.8322775,1770442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558374.8319383,1771442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558375.8330035,1772442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558376.83271,1773442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558377.8347888,1774442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558378.8355782,1775442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558379.8352726,1776442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558380.8349545,1777442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558381.8296595,1778442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558382.8292897,1779442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558383.8297064,1780442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558384.8293068,1781442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558385.8304338,1782442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558386.8315182,1783442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558387.8326802,1784442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558388.8322299,1785442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558389.8276784,1786442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558390.827716,1787442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558391.8270547,1788442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558392.826706,1789442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558393.8270693,1790442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558394.828419,1791442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558395.830102,1792442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558396.8296812,1793442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558397.82597,1794442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558398.8255198,1795442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558399.8258064,1796442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558400.8254676,1797442499,244,0,-969,0,0,0,347,80,-457,0,4494
1683558401.825954,1798442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558402.8276443,1799442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558403.8229964,1800442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558404.8227496,1801442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558405.823082,1802442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558406.8234606,1803442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558407.8245852,1804442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558408.824263,1805442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558409.8212032,1806442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558410.82172,1807442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558411.8220522,1808442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558412.8217661,1809442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558413.8224862,1810442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558414.822234,1811442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558415.8228645,1812442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558416.822433,1813442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558417.8191936,1814442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558418.819645,1815442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558419.8198285,1816442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558420.8188052,1817442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558421.818624,1818442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558422.8180487,1819442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558423.819452,1820442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558424.8190916,1821442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558425.820044,1822442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558426.819698,1823442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558427.8144023,1824442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558428.814085,1825442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558429.815032,1826442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558430.8147666,1827442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558431.8157954,1828442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558432.8155098,1829442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558433.8166606,1830442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558434.8168356,1831442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558435.8116896,1832442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558436.8113673,1833442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558437.8145044,1834442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558438.8141978,1835442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558439.8146565,1836442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558440.8142495,1837442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558441.8097093,1838442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558442.810175,1839442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558443.8117564,1840442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558444.8117301,1841442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558445.8118706,1842442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558446.8123233,1843442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558447.8084967,1844442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558448.807167,1845442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558449.8076236,1846442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558450.8072472,1847442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558451.8099513,1848442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558452.8093953,1849442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558453.8054636,1850442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558454.8052802,1851442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558455.8062387,1852442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558456.805843,1853442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558457.806334,1854442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558458.8061502,1855442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558459.807048,1856442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558460.806578,1857442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558461.8064828,1858442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558462.8058949,1859442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558463.8063874,1860442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558464.8061032,1861442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558465.8064044,1862442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558466.8059914,1863442499,244,0,-969,0,0,0,347,80,-457,0,4495
1683558467.8028395,1864442499,244,0,-969,0,1,0,347,80,-457,0,4495
1683558468.802592,1865442499,244,0,-969,0,1,0,347,80,-457,0,4496
1683558469.8029687,1866442499,244,0,-969,0,0,0,347,80,-457,0,4496
1683558470.8025093,1867442499,244,0,-969,1,0,0,347,80,-457,0,4496
1683558471.8043044,1868442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558472.8039682,1869442499,244,0,-969,0,1,1,347,80,-457,0,4496
1683558473.8004363,1870442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558474.7998655,1871442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558475.8016393,1872442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558476.8012943,1873442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558477.8022513,1874442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558478.8020294,1875442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558479.7981284,1876442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558480.797833,1877442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558481.797699,1878442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558482.7971487,1879442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558483.7996767,1880442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558484.7994208,1881442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558485.7997437,1882442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558486.7993374,1883442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558487.7942226,1884442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558488.7938375,1885442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558489.7946541,1886442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558490.794476,1887442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558491.7955446,1888442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558492.7952528,1889442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558493.7958236,1890442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558494.7953072,1891442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558495.7957304,1892442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558496.7952878,1893442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558497.795734,1894442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558498.7952714,1895442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558499.7931101,1896442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558500.7933092,1897442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558501.7944107,1898442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558502.7939482,1899442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558503.7894807,1900442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558504.788282,1901442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558505.7889223,1902442499,244,0,-969,1,1,1,347,80,-457,0,4496
1683558506.7884758,1903442499,244,0,-969,1,1,1,347,80,-457,0,4496
