timestamp,time_boot_ms,lat,lon,alt,relative_alt,vx,vy,vz,hdg
1683558202.8917313,1599442,-353632620,1491652372,584350,-20,1,-2,0,35269
1683558203.8886235,1600442,-353632620,1491652372,584300,-75,1,-2,1,35268
1683558204.888402,1601442,-353632620,1491652372,584260,-118,1,-2,1,35267
1683558205.8895655,1602442,-353632620,1491652372,584230,-144,1,-2,1,35267
1683558206.889084,1603442,-353632620,1491652372,584220,-155,1,-2,1,35266
1683558207.8909101,1604442,-353632620,1491652372,584210,-162,1,-2,1,35265
1683558208.8904855,1605442,-353632620,1491652372,584360,-11,1,-2,1,35265
1683558209.8876057,1606442,-353632620,1491652372,584350,-23,1,-2,1,35264
1683558210.88725,1607442,-353632620,1491652372,584330,-47,1,-2,1,35264
1683558211.8881905,1608442,-353632620,1491652372,584300,-73,1,-2,1,35263
1683558212.887916,1609442,-353632620,1491652372,584310,-66,1,-2,0,35263
1683558213.8876975,1610442,-353632620,1491652372,584310,-61,1,-2,0,35262
1683558214.8872159,1611442,-353632620,1491652372,584380,6,1,-2,0,35262
1683558215.8883245,1612442,-353632620,1491652372,584400,28,1,-2,0,35261
1683558216.887985,1613442,-353632620,1491652372,584410,32,1,-2,0,35261
1683558217.8889,1614442,-353632620,1491652372,584410,33,1,-2,0,35261
1683558218.8886933,1615442,-353632620,1491652372,584420,45,1,-2,0,35260
1683558219.884014,1616442,-353632620,1491652372,584440,63,1,-2,0,35260
1683558220.8836892,1617442,-353632620,1491652372,584360,-12,1,-2,0,35259
1683558221.8846219,1618442,-353632620,1491652372,584300,-74,1,-2,0,35259
1683558222.8842657,1619442,-353632620,1491652372,584250,-122,1,-2,1,35258
1683558223.8848095,1620442,-353632620,1491652372,584220,-153,1,-2,1,35258
1683558224.8844547,1621442,-353632620,1491652372,584220,-158,1,-2,1,35258
1683558225.8847935,1622442,-353632620,1491652372,584200,-177,1,-2,1,35257
1683558226.8859272,1623442,-353632620,1491652372,584350,-28,1,-2,1,35257
1683558227.885592,1624442,-353632620,1491652372,584320,-55,1,-2,1,35257
1683558228.8852644,1625442,-353632620,1491652372,584290,-82,1,-2,1,35256
1683558229.8802204,1626442,-353632620,1491652372,584280,-92,1,-2,1,35256
1683558230.8796031,1627442,-353632620,1491652372,584290,-86,1,-2,0,35256
1683558231.8802142,1628442,-353632620,1491652372,584300,-79,1,-2,0,35255
1683558232.879784,1629442,-353632620,1491652372,584380,6,1,-2,0,35255
1683558233.8808484,1630442,-353632620,1491652372,584400,21,1,-2,0,35255
1683558234.8820279,1631442,-353632620,1491652372,584410,30,1,-2,0,35255
1683558235.882907,1632442,-353632620,1491652372,584420,44,1,-2,0,35254
1683558236.8827171,1633442,-353632620,1491652372,584450,76,1,-2,-1,35254
1683558237.8772144,1634442,-353632620,1491652372,584450,75,1,-2,0,35254
1683558238.8768768,1635442,-353632620,1491652372,584400,23,1,-2,-1,35254
1683558239.8782024,1636442,-353632620,1491652372,584460,80,1,-2,-1,35253
1683558240.8778062,1637442,-353632620,1491652372,584500,122,1,-2,-2,35253
1683558241.8790848,1638442,-353632620,1491652372,584500,122,1,-2,-1,35253
1683558242.8800542,1639442,-353632620,1491652372,584510,137,1,-2,-1,35253
1683558243.8753982,1640442,-353632620,1491652372,584530,157,1,-2,-1,35253
1683558244.8750653,1641442,-353632620,1491652372,584380,6,1,-2,-1,35252
1683558245.8762028,1642442,-353632620,1491652372,584370,-5,1,-2,-1,35252
1683558246.8759975,1643442,-353632620,1491652372,584360,-16,1,-2,0,35252
1683558247.878487,1644442,-353632620,1491652372,584340,-31,1,-2,0,35252
1683558248.8780704,1645442,-353632620,1491652372,584320,-54,1,-2,0,35252
1683558249.8733919,1646442,-353632620,1491652372,584310,-64,1,-2,0,35252
1683558250.874411,1647442,-353632620,1491652372,584370,-1,1,-2,0,35251
1683558251.8757336,1648442,-353632620,1491652372,584400,26,1,-2,0,35251
1683558252.8755345,1649442,-353632620,1491652372,584390,15,1,-2,0,35251
1683558253.8762987,1650442,-353632620,1491652372,584410,30,1,-2,0,35251
1683558254.8760862,1651442,-353632620,1491652372,584410,31,1,-2,0,35251
1683558255.871354,1652442,-353632620,1491652372,584420,43,1,-2,0,35251
1683558256.8711421,1653442,-353632620,1491652372,584390,15,1,-2,0,35251
1683558257.8735874,1654442,-353632620,1491652372,584440,65,1,-2,-1,35251
1683558258.8746912,1655442,-353632620,1491652372,584470,97,1,-2,-1,35251
1683558259.8751197,1656442,-353632620,1491652372,584490,114,1,-2,-1,35251
1683558260.874679,1657442,-353632620,1491652372,584510,131,1,-2,-1,35250
1683558261.8716254,1658442,-353632620,1491652372,584520,148,1,-2,-1,35250
1683558262.871252,1659442,-353632620,1491652372,584380,6,1,-2,-1,35250
1683558263.8724043,1660442,-353632620,1491652372,584380,9,1,-2,0,35250
