timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,load,voltage_battery,current_battery,drop_rate_comm,errors_comm,errors_count1,errors_count2,errors_count3,errors_count4,battery_remaining
1683558341.8470764,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558342.846686,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558343.8469913,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558344.8466249,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558345.8419936,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558346.8426516,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558347.8438044,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558348.8426445,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558349.8443801,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558350.8440993,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558351.844366,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558352.8439417,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558353.84031,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558354.8404543,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558355.841078,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558356.8405044,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558357.8409605,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558358.8405893,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558359.841767,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558360.841422,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558361.836039,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558362.8372154,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558363.8374941,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558364.837011,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558365.837464,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558366.837223,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558367.8390515,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558368.8387158,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558369.8349988,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558370.8365738,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558371.8371112,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558372.836646,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558373.8320317,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558374.8317146,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558375.8327599,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558376.832448,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558377.8345654,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558378.8353603,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558379.8350265,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558380.8347347,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558381.8294141,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558382.8290474,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558383.8294811,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558384.8290534,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558385.830198,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558386.8312702,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558387.8323889,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558388.8319807,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558389.8274355,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558390.8274999,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558391.826844,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558392.8264635,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558393.8267918,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558394.8281987,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558395.8298295,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558396.8293755,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558397.825703,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558398.8253021,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558399.82556,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558400.8251894,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558401.8257124,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558402.8274038,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558403.8227568,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558404.8225343,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558405.8228402,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558406.8231187,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558407.8243387,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558408.8240054,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558409.8209608,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558410.8214989,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558411.8218324,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558412.821541,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558413.8222318,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558414.8219793,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558415.8226492,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558416.8221886,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558417.8189473,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558418.819425,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558419.8195794,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558420.8185918,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558421.8183577,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558422.8178313,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558423.8191962,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558424.818843,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558425.8198078,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558426.8194604,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558427.8141644,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558428.813832,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558429.8148139,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558430.8145094,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558431.8155699,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558432.8152347,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558433.8164115,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558434.8166206,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558435.8114374,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558436.8111203,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558437.814268,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558438.8139508,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558439.8143969,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558440.8140266,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558441.809457,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558442.8098836,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558443.8114738,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558444.811453,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558445.8116403,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558446.8120477,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558447.808204,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558448.8069768,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558449.8074026,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558450.8069947,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558451.8097339,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558452.8091745,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558453.8052514,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558454.8050811,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558455.8060112,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558456.8056185,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558457.8061018,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558458.8059068,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558459.806789,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558460.8063307,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558461.8062623,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558462.805666,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558463.8061357,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558464.8058543,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558465.8061342,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558466.805787,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558467.8026216,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558468.8023782,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558469.8027527,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558470.802319,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558471.8041153,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558472.8037455,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558473.8002107,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558474.7996356,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558475.801418,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558476.801072,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558477.802063,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558478.8017921,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558479.7979324,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558480.797641,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558481.7974746,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558482.796919,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558483.7994578,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558484.799204,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558485.799523,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558486.7991476,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558487.793999,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558488.793617,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558489.7944279,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558490.7942655,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558491.795354,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558492.7950387,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558493.7955573,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558494.795082,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558495.7954547,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558496.7950537,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558497.7955306,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558498.7950552,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558499.7927415,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558500.7930686,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558501.794195,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558502.7937472,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558503.7892504,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558504.7880564,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558505.7887058,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558506.7882357,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558507.7908196,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558508.7902496,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558509.7906961,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558510.7904532,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558511.7858033,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558512.7856429,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558513.7859035,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558514.7856832,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558515.786834,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558516.7865295,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558517.786779,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558518.786325,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558519.7868526,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558520.7864163,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558521.7874887,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558522.7872727,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558523.7833543,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558524.783007,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558525.784197,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558526.783871,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558527.78408,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558528.7844965,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558529.7798536,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558530.779547,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558531.7812955,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558532.7809727,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558533.7815235,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558534.7810266,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558535.7806344,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558536.780247,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558537.781572,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558538.7810688,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558539.7765515,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558540.776176,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558541.7771764,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558542.7769303,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558543.7789202,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558544.7784038,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558545.779545,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558546.7791133,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558547.775223,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558548.774913,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558549.7759764,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558550.7755063,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558551.7767498,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558552.7764204,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558553.7725067,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558554.7721114,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
1683558555.7731037,325188671,308379711,322011199,0,12587,0,0,0,0,0,0,0,100
